Sioux Falls Network
Optimal gap =0.001
Iteration 1
From,To,Travel Time,Flow
6,5,0.147152657934975,8334.11265322683
6,8,0.215649221954561,12037.4504581766
7,8,0.120990062838732,13754.6790915011
7,18,0.0342683888051396,15390.303926336
8,16,0.182745233729563,8473.52407477387
8,9,0.274905873417637,7284.82521994193
8,6,0.276792425973894,12940.0180704584
8,7,0.108565661932223,13108.7667603313
9,5,0.169476225986246,16202.3257841759
9,8,0.349512132315218,8305.08410974358
9,10,0.108988765304657,23304.233742668
10,17,0.289629395197676,8349.01987161851
10,9,0.105596966570659,22961.7653917149
10,11,0.210583465805171,17862.2868021962
10,15,0.234307919014819,23373.4207330301
10,16,0.300776580582693,10679.1533849373
11,4,0.136899062359483,6147.6441469035
11,10,0.187128061351687,16975.2555636823
11,12,0.264190561981278,8928.77615625749
11,14,0.22516647021445,9730.07410443365
12,11,0.190779494261062,7699.31038359254
12,13,0.0508156115928029,14873.3452808571
12,3,0.067881600198606,13817.1481104254
13,24,0.32188162107933,11443.3050893707
13,12,0.0507348973646519,14490.870825367
14,11,0.249638546503401,10085.6769498828
14,15,0.196052085592323,8885.44988958088
14,23,0.136618038658154,8009.15738351748
15,10,0.242488760704065,23721.4932423421
15,14,0.201185532306817,8984.93213947397
15,19,0.0721430180059159,19091.8061404414
15,22,0.158113144151948,18704.1712283738
16,18,0.0567686760439188,19181.5382007067
16,17,0.130817074919491,10989.672955399
16,10,0.320941434763541,10902.037957125
16,8,0.151470127547889,7709.92046608431
17,10,0.280377613926016,8222.62567767961
17,16,0.164702374169003,11840.6345721513
17,19,0.114716096586827,9689.32405443556
18,7,0.0344355227370656,16036.2162575058
18,16,0.055007948873517,17789.8575474526
18,20,0.0720265386962836,20024.8333967689
19,20,0.153338702206156,8583.53502199727
19,17,0.141928550697512,10413.891477249
19,15,0.0748348034611634,19647.3053315009
20,18,0.0711767909601694,19179.0650746845
20,19,0.217798641615777,9863.6016358702
20,21,0.158730947195702,7117.65493497594
20,22,0.136195896408277,7278.72408587817
21,20,0.151954056934114,6902.79609480504
21,22,0.107459570874483,10262.3000928137
21,24,0.1370494582299,9017.21776417336
22,23,0.265639235410814,10560.1066741496
22,21,0.074020588859107,8833.16454336658
22,15,0.153384917908872,18496.2267965193
22,20,0.154047120514799,7827.88121783764
23,14,0.146004216303694,8265.2779790735
23,22,0.195468029082668,9472.18382480742
23,24,0.096309195162311,9567.25189654562
24,21,0.194288638951772,10231.4944734496
24,13,0.281486353826673,10960.8306338806
24,23,0.0771023048619616,8735.44964275949

Iteration 11
From,To,Travel Time,Flow
1,2,0.100025057251925,5236.16922100033
1,3,0.0668718974322187,8858.1035541019
2,1,0.100028287560616,5397.33268236055
2,6,0.112536710363902,6129.89644365346
3,1,0.0668573643516811,8696.94009274168
3,4,0.0736931842569129,15665.6468277267
3,12,0.06771701065576,13323.3417293575
4,5,0.0388304744769808,18209.236166448
4,11,0.161175378076569,6975.8808409297
4,3,0.0736518327857089,15642.5474717319
5,4,0.0400174480558,19121.3468418562
5,6,0.143829615989638,8246.72470382606
5,9,0.166189967704443,16045.5393417218
6,2,0.115731154779053,6291.05990501369
6,5,0.159484263329483,8636.48199737087
6,8,0.247344149357493,12529.6030923466
7,8,0.113858558631668,13395.4050448593
7,18,0.0341862215804752,15040.4520180797
8,16,0.1936519266827,8696.94357781852
8,9,0.26415486839712,7096.77442438409
8,6,0.28754004658418,13080.5238472516
8,7,0.0996818728306103,12580.5770503771
9,5,0.177517761460932,16567.8927235851
9,8,0.275478181703388,7294.43570397073
9,10,0.098629845670411,22205.8920355956
10,17,0.282636728814834,8254.02741560475
10,9,0.106220791773686,23025.9066970456
10,11,0.180485774379157,16696.9031030186
10,15,0.218342266533688,22645.4962566313
10,16,0.396370191924459,11633.5636616352
11,4,0.136731927026296,6140.67080952669
11,10,0.21897575733354,18149.7807457659
11,12,0.209873361447383,8075.65934604862
11,14,0.271133919964257,10369.669302625
12,11,0.224309503697332,8328.77195646648
12,13,0.0507272035703799,14452.7940201946
12,3,0.0676741456740614,13185.2776239921
13,24,0.283248675599333,10983.2417176664
13,12,0.0507714605179521,14667.842525247
14,11,0.310310501820406,10834.2243035515
14,15,0.221890298601544,9355.94089196965
14,23,0.161919439058975,8651.81401446072
15,10,0.215402574361392,22503.5350328026
15,14,0.256661562853555,9894.58773891082
15,19,0.0706918362040139,18771.0069515547
15,22,0.145803306975903,18147.3815461427
16,18,0.0560206117893285,18628.0611549282
16,17,0.151561570060527,11532.7273270656
16,10,0.339133567570409,11092.0114966992
16,8,0.172031702755748,8235.3750586547
17,10,0.279097973458492,8204.67782307218
17,16,0.133298991739911,11058.9635989413
17,19,0.138074864420169,10320.2472557968
18,7,0.0343866143895824,15855.2800125619
18,16,0.0553648790199938,18098.7041989526
18,20,0.0716269062180811,19640.6550658894
19,20,0.171226749463739,8995.76111435101
19,17,0.118399074288874,9797.13393513994
19,15,0.0717036396089059,18996.384651632
20,18,0.0718169394567128,19826.1261043961
20,19,0.15805630683174,8698.02549377146
20,21,0.162602502151391,7232.16125816687
20,22,0.139330063923154,7384.29214864818
21,20,0.146043111060833,6697.47873526143
21,22,0.0859346047143271,9418.91291463738
21,24,0.178368740600298,9936.78423860577
22,23,0.187484321592723,9321.86059531724
22,21,0.0878057236648168,9501.58000367368
22,15,0.147317995126418,18218.6894691779
22,20,0.149769302881342,7706.71008948075
23,14,0.158698235770447,8577.72216844597
23,22,0.214140401683082,9798.25354822126
23,24,0.0780363395450272,8781.68513350346
24,21,0.149319404211561,9319.43462666403
24,13,0.292466970210546,11098.2902227189
24,23,0.0868082580732289,9183.98624039273

Iteration 12
From,To,Travel Time,Flow
1,2,0.100020592856708,4985.50852302217
1,3,0.0668493495293125,8604.08252201261
2,1,0.100022941978254,5121.98178413011
2,6,0.110463429922089,6018.07649882765
3,1,0.0668380319444821,8467.60926090467
3,4,0.0731682884135251,15364.510246319
3,12,0.0675273683140948,12676.3268777801
4,5,0.03884728469934,18223.1411620788
4,11,0.148916443288365,6596.57654175779
4,3,0.0731352427585172,15344.9497056388
5,4,0.0384754126918561,17907.7985714072
5,6,0.165618281345748,8775.76557865713
5,9,0.157837678235596,15624.9234305499
6,2,0.113009354613651,6154.54975993559
6,5,0.134573944985782,7987.45406016054
6,8,0.268725369371515,12831.4673847603
7,8,0.107953729831076,13074.3895384252
7,18,0.0345518907610287,16443.6923802892
8,16,0.140058090675149,7364.57408967975
8,9,0.312458221462732,7847.94730390862
8,6,0.224416629483301,12179.6291273717
8,7,0.129080847706629,14130.8700073231
9,5,0.167276642520607,16097.8923583749
9,8,0.273711671843789,7264.64820482723
9,10,0.0958647324816984,21883.2699249155
10,17,0.280936697140301,8230.43045570126
10,9,0.0957781905410328,21872.9397536591
10,11,0.234332494617709,18643.0142349312
10,15,0.225394175546321,22975.5656682654
10,16,0.31726567893607,10862.423021322
11,4,0.161755439521265,6992.35859174912
11,10,0.215125643426127,18019.5945571198
11,12,0.234409694633763,8493.02762378227
11,14,0.24946151119101,10083.236453034
12,11,0.231514843457819,8446.92389161549
12,13,0.0507410908336589,14521.3058596787
12,3,0.0674960521885337,12559.4141573524
13,24,0.307356291589455,11276.888586669
13,12,0.0507283102200116,14458.2894070842
14,11,0.243620459601396,10001.7025573807
14,15,0.210839125199037,9163.53107484331
14,23,0.138472403625688,8061.71711191878
15,10,0.237212805797158,23498.7917716335
15,14,0.188421571466358,8731.09887782111
15,19,0.0721679042192302,19097.1681313791
15,22,0.1516002404452,18415.882236227
16,18,0.055315510791018,18056.9231581944
16,17,0.122976880335181,10761.7148129903
16,10,0.320199411593195,10894.0756723347
16,8,0.177187000236243,8352.51540027043
17,10,0.277961681696719,8188.64120787534
17,16,0.14035277732518,11249.0900519468
17,19,0.11470609849004,9689.02645068401
18,7,0.0342676375957132,15387.2119113913
18,16,0.0559704542282918,18589.1418808413
18,20,0.0719696293250834,19971.4661466826
19,20,0.175597463838112,9088.33035405943
19,17,0.130739643065042,10134.6124418146
19,15,0.0710828250121706,18859.0587567605
20,18,0.0713370406507023,19347.2044004316
20,19,0.18589038150825,9295.80697057141
20,21,0.160859073277458,7181.27424003649
20,22,0.146712797531499,7616.49819621002
21,20,0.145633823639619,6682.54501843981
21,22,0.0941863881652556,9768.37486125459
21,24,0.15392259331763,9425.58976341569
22,23,0.251000156146373,10360.2697845161
22,21,0.0722479018158122,8735.3392514195
22,15,0.156746633223067,18644.7855171915
22,20,0.146113933930157,7598.44228806767
23,14,0.151814395191077,8412.6154132877
23,22,0.199089876517492,9538.08154750317
23,24,0.0864250934687556,9167.49031432629
24,21,0.179567202404262,9959.89615165411
24,13,0.293737730619575,11113.8721340745
24,23,0.0763209568613817,8696.20037868233

Iteration 13
From,To,Travel Time,Flow
1,2,0.100021672656479,5049.61596746655
1,3,0.0668315928327556,8386.91969171378
2,1,0.100019006416007,4886.58403027787
2,6,0.110974381674385,6046.21374987457
3,1,0.0668447954868026,8549.95162890246
3,4,0.0744394598606909,16065.9930838725
3,12,0.0676020892986441,12942.9192809066
4,5,0.03998925832018,19101.1541799197
4,11,0.146236455774245,6504.30685798428
4,3,0.074437391949776,16064.9244088762
5,4,0.0398134926926375,18973.7829033519
5,6,0.129074726834519,7820.58900513147
5,9,0.197905465650135,17399.7194746924
6,2,0.108111524731363,5883.18181268589
6,5,0.161604602560863,8685.38828609504
6,8,0.211030358044694,11960.4748491812
7,8,0.10479970981212,12892.752240019
7,18,0.0343932357374342,15880.1396420159
8,16,0.143644543104812,7478.31895129324
8,9,0.271212518982562,7221.87036068361
8,6,0.25655118918365,12662.2421929561
8,7,0.113635689798585,13383.7020972118
9,5,0.173924288879668,16407.548917161
9,8,0.291449195038753,7548.51342228072
9,10,0.107637162902403,23169.5793929287
10,17,0.279494885464598,8210.25739145953
10,9,0.102212582970544,22604.0518969945
10,11,0.191898825319888,17167.0411718457
10,15,0.230969668613207,23226.809275093
10,16,0.393777848659763,11610.6282671022
11,4,0.153014908242854,6730.60945955568
11,10,0.188010956677103,17011.2395749671
11,12,0.196289829658948,7813.57873284811
11,14,0.229237851788447,9791.96514109101
12,11,0.191414504123283,7712.73953182535
12,13,0.0506822658285114,14224.146531921
12,3,0.0676504392818768,13107.0198930917
13,24,0.285966102144479,11017.5321272959
13,12,0.0507141328007392,14387.4079430833
14,11,0.248020499524975,10063.3053468065
14,15,0.192442331184267,8813.44138497399
14,23,0.162759758567676,8670.83277647905
15,10,0.227036960440274,23050.4493019384
15,14,0.256080077631688,9886.27863505472
15,19,0.070631650981242,18757.3424853988
15,22,0.142324813699422,17980.3629938603
16,18,0.0550026930684834,17785.188128615
16,17,0.142649529943835,11308.9647171584
16,10,0.361461879943897,11312.5882428979
16,8,0.176822464630057,8344.39309066383
17,10,0.276995543433025,8174.93148976295
17,16,0.14124375628696,11272.43058281
17,19,0.129144112996757,10092.8534315883
18,7,0.0342681180706892,15389.1897848231
18,16,0.0557183918001588,18389.7563781296
18,20,0.0716845621348769,19697.4818215728
19,20,0.157635915586472,8688.00548951356
19,17,0.126444466473509,10020.9933955433
19,15,0.0703598561950349,18695.2591271339
20,18,0.0716984535686063,19711.1002138946
20,19,0.152154410734776,8554.06209520376
20,21,0.160957311126634,7184.17046512969
20,22,0.135158549274899,7242.74980217063
21,20,0.146132064995287,6700.71122721203
21,22,0.0927790402115348,9711.40005654987
21,24,0.191377479380004,10179.4918357077
22,23,0.175554280594212,9082.69276371093
22,21,0.0807642561148217,9178.40283653984
22,15,0.161262537760873,18838.9236290513
22,20,0.143110398784093,7505.88403810028
23,14,0.131859705079773,7869.33573211381
23,22,0.206649779524886,9671.39041482152
23,24,0.0750498440052145,8631.18991966465
24,21,0.194149658929809,10229.0298178
24,13,0.29104641851359,11080.7935384582
24,23,0.0710854718651873,8418.39052641

Iteration 14
From,To,Travel Time,Flow
1,2,0.100019004147159,4886.43819251449
1,3,0.0668631410128863,8762.06744831395
2,1,0.100026469206118,5308.42324974723
2,6,0.108646064191954,5914.6577511871
3,1,0.0668279394233075,8340.08239108121
3,4,0.0741528837177761,15915.8156790586
3,12,0.0674216522910066,12267.7505267905
4,5,0.0390275538150865,18370.2927005183
4,11,0.170757283413262,7234.31934114159
4,3,0.0727174754494899,15090.9525401452
5,4,0.0387825813739917,18169.4445468273
5,6,0.163086340343844,8719.08088778875
5,9,0.159682261929335,15720.7490239661
6,2,0.116680384272772,6336.64280841984
6,5,0.146399448964472,8314.54564937218
6,8,0.26348778019768,12759.4873493865
7,8,0.101210146838244,12676.2290366474
7,18,0.0343857787648095,15852.1343649661
8,16,0.16149865421015,7979.17522771033
8,9,0.260639442606364,7031.91318309086
8,6,0.264749398166428,12776.9371682026
8,7,0.111638106342194,13277.4108531653
9,5,0.16371671271944,15924.4361086917
9,8,0.26900282387544,7183.40350915904
9,10,0.0939463177697482,21650.7589128978
10,17,0.273927426083739,8130.93060111717
10,9,0.0977601469401183,22105.9363236916
10,11,0.212637601022168,17933.9399905168
10,15,0.240597753791666,23642.3949064413
10,16,0.342591376403417,11127.0367297575
11,4,0.15237804960609,6710.30435591913
11,10,0.220681311558898,18206.5670634815
11,12,0.226858238748288,8371.13907925478
11,14,0.225228671027417,9731.02856851163
12,11,0.215501782023007,8177.15178498074
12,13,0.0506726485819736,14173.753329572
12,3,0.0675258217456274,12670.6286084712
13,24,0.258656832572795,10657.2386984289
13,12,0.0507332299314396,14482.6441169786
14,11,0.228023494813784,9773.62795052787
14,15,0.241217459354506,9666.40518763506
14,23,0.134924381384121,7960.23161828201
15,10,0.242986822604672,23742.1954309523
15,14,0.187260574677393,8706.88340269884
15,19,0.0714243967312598,18934.9848960939
15,22,0.154436613740687,18543.0872007163
16,18,0.0542786296750741,17103.448079156
16,17,0.145019094071634,11369.7567300085
16,10,0.337704128463122,11077.4348234139
16,8,0.181474568114253,8446.3165369762
17,10,0.276178425102343,8163.28232077892
17,16,0.1420051844435,11292.2630684945
17,19,0.126267640927291,10016.232335076
18,7,0.0342349801718503,15250.9525484482
18,16,0.0547959070039707,17598.4811435922
18,20,0.0714975332707702,19511.3161902882
19,20,0.163721099745868,8829.78804580306
19,17,0.124603558473828,9971.09039322384
19,15,0.0707725022807331,18789.2747224712
20,18,0.071296582219694,19305.1674382065
20,19,0.155598096497761,8638.93593032811
20,21,0.153975480088682,6968.98142108398
20,22,0.142935667091269,7500.39298615667
21,20,0.141994662120419,6545.1363917604
21,22,0.0741287269311262,8839.02787093628
21,24,0.162178752010162,9607.462341764
22,23,0.253217295677139,10391.2832467815
22,21,0.0710744450715437,8668.72834906576
22,15,0.137270816124151,17729.0761139138
22,20,0.140644117740572,7427.23714792366
23,14,0.176349097040225,8962.35278523447
23,22,0.18810535730326,9333.81679987543
23,24,0.0777230571954242,8766.25884025971
24,21,0.1507975225425,9353.91683431093
24,13,0.274157882397279,10866.1294858355
24,23,0.0766126206507223,8710.91356030614

Iteration 15
From,To,Travel Time,Flow
1,2,0.100024675713275,5216.12202279386
1,3,0.0668439237648321,8539.47197762083
2,1,0.100021937490194,5064.97199683813
2,6,0.11412945470715,6211.82016880984
3,1,0.0668568108096002,8690.62200357656
3,4,0.0740155444082598,15842.3116610376
3,12,0.0673291443448575,11873.3445541566
4,5,0.0390151444442771,18360.2759520258
4,11,0.156701215155171,6844.67733085344
4,3,0.0727195434736239,15092.2418081516
5,4,0.038753672360993,18145.2986056914
5,6,0.147607430669303,8345.86042049717
5,9,0.165896105955876,16031.2934868779
6,2,0.111239688382387,6060.67014285411
6,5,0.158424520941257,8611.72404156521
6,8,0.260831398190918,12722.5102593524
7,8,0.098113854374091,12480.1156418483
7,18,0.0343613160407676,15759.204859213
8,16,0.16735655340116,8124.64331932717
8,9,0.24343963728356,6685.36421668149
8,6,0.269148061242733,12837.2238544647
8,7,0.104852878085345,12895.8783337197
9,5,0.156427401768276,15550.4525194755
9,8,0.25972628531882,7014.76785810218
9,10,0.0975818620137464,22085.2774452268
10,17,0.273622820007461,8126.52297344275
10,9,0.0971401294399348,22033.8401192451
10,11,0.198337560173811,17416.1015428027
10,15,0.234783919076429,23394.1026737652
10,16,0.347901003092321,11180.1842009377
11,4,0.143601360945257,6409.58482430185
11,10,0.201918736591597,17550.1287228183
11,12,0.233272246481846,8475.0021614144
11,14,0.210614008546177,9498.60610025416
12,11,0.18345861649828,7539.15519269656
12,13,0.0507234272934022,14433.9944847439
12,3,0.0675543607300093,12774.5644329983
13,24,0.300072257766741,11190.5842428319
13,12,0.0507366224784857,14499.3673948678
14,11,0.260595263847655,10233.3877424361
14,15,0.187717546493457,8716.43878114321
14,23,0.163730622551984,8692.65144011303
15,10,0.22396199523523,22909.6793681935
15,14,0.262304618543218,9974.15741000355
15,19,0.0699577001918567,18602.2482639028
15,22,0.140598055177252,17895.6947754181
16,18,0.0543067254820708,17131.4568360014
16,17,0.145188527396825,11374.0664126194
16,10,0.3655284855491,11351.4014186991
16,8,0.175988249576501,8325.71596489019
17,10,0.275548281197133,8154.26455525571
17,16,0.147639423162991,11435.8661355999
17,19,0.123051187294225,9928.41888833235
18,7,0.0342570521524228,15343.4421673416
18,16,0.0546275364914258,17441.9469763452
18,20,0.0718287211576467,19837.4548921992
19,20,0.143424902281185,8326.79130750564
19,17,0.126331784346583,10017.9601931258
19,15,0.06997188338834,18605.5523652766
20,18,0.0716183526221047,19632.1823406717
20,19,0.146906067182663,8419.63671367284
20,21,0.165534846867779,7315.40290590631
20,22,0.133179317759892,7172.58572016096
21,20,0.144824176281894,6652.7048711923
21,22,0.0878433178988248,9503.21896337362
21,24,0.199282789852823,10318.9017045058
22,23,0.181777256500125,9209.77082300014
22,21,0.0755577215967896,8915.43551171314
22,15,0.15494666037868,18565.685997333
22,20,0.146924704757841,7622.85660951464
23,14,0.142398145079025,8169.71445343459
23,22,0.210797525192593,9742.24948260823
23,24,0.071277326166072,8429.06565382087
24,21,0.194994636001723,10243.9871214523
24,13,0.297196725793097,11155.9571529558
24,23,0.0714494279904013,8438.60732675052

Iteration 16
From,To,Travel Time,Flow
1,2,0.100022014326006,5069.40118549376
1,3,0.0668340406128623,8417.86701999715
2,1,0.100019722486037,4931.97342682563
2,6,0.112693707813889,6138.11847226407
3,1,0.0668452411780915,8555.29477866528
3,4,0.0736288472890066,15629.6631584628
3,12,0.0672842696894154,11666.9572815663
4,5,0.0389190825912473,18282.1751612376
4,11,0.151913132990006,6695.36407871785
4,3,0.0725906383136204,15011.2389733905
5,4,0.0387596086724774,18150.2647123722
5,6,0.15736764137605,8586.81845208366
5,9,0.161083907105652,15792.4095547664
6,2,0.11015127835212,6000.69071359594
6,5,0.143181736847277,8229.3595485753
6,8,0.267909246417928,12820.3309651533
7,8,0.100712742139097,12645.3351939931
7,18,0.034288498925629,15472.3941013564
8,16,0.170692541084052,8204.11322525823
8,9,0.28851647883664,7503.76461679325
8,6,0.233732910917471,12325.4443029768
8,7,0.103330710105649,12805.4667800674
9,5,0.165621732347978,16017.9580094094
9,8,0.254933063329964,6922.64140495938
9,10,0.0979858491456693,22132.006914381
10,17,0.273456621476258,8124.11506561381
10,9,0.095807434750675,21876.4321571901
10,11,0.209472614893597,17823.1755921194
10,15,0.228627906299955,23122.2808403507
10,16,0.334621706469215,11045.8045796858
11,4,0.140924308412713,6308.85034251092
11,10,0.195313274697706,17300.4562456143
11,12,0.236877327809825,8531.74305405412
11,14,0.245295641246869,10025.2899511474
12,11,0.200095526541886,7889.66485398688
12,13,0.0506906206120518,14267.4939342841
12,3,0.067460552758611,12422.8092253068
13,24,0.285356499617435,11009.8675749656
13,12,0.0507329512247584,14481.2676779573
14,11,0.233676942619634,9858.13506850258
14,15,0.247353264746214,9758.98240931856
14,23,0.14852550068457,8330.17561583825
15,10,0.234479599373405,23380.8864789277
15,14,0.21729902757232,9277.4533338955
15,19,0.0704681323544658,18720.0656184356
15,22,0.149758630998092,18331.8571909128
16,18,0.0538738677366649,16683.750867094
16,17,0.144924253538248,11367.3422383788
16,10,0.323477513794687,10929.1204887043
16,8,0.181668282565584,8450.48136098998
17,10,0.275204912464653,8149.3381073325
17,16,0.130749212480236,10987.759865156
17,19,0.127637456178482,10052.9388975214
18,7,0.034249566591062,15312.262515282
18,16,0.0543689633722163,17193.0172850671
18,20,0.0714845043421096,19498.1472759297
19,20,0.166271420514264,8887.23064031371
19,17,0.115027498730692,9698.57956601725
19,15,0.070126087900566,18641.3625865479
20,18,0.0717355010119716,19747.2821078284
20,19,0.148230534970615,8454.1682769218
20,21,0.159522323859952,7141.5116315112
20,22,0.137683806229386,7329.41030761629
21,20,0.143967402026023,6620.68429768901
21,22,0.0803427067185632,9157.94090709348
21,24,0.170981261686993,9790.62839456343
22,23,0.230098160680207,10053.1911738984
22,21,0.0707624235792324,8650.75553499114
22,15,0.144547909987066,18087.6367859545
22,20,0.145058708417816,7566.31010994531
23,14,0.161599938529265,8644.54980861653
23,22,0.19912340320914,9538.68519916677
23,24,0.0758355808073349,8671.54841076488
24,21,0.170308383335628,9776.98643284359
24,13,0.294537173215962,11123.6413186388
24,23,0.0720456755120146,8471.41662881152

Iteration 17
From,To,Travel Time,Flow
1,2,0.100018433895626,4849.3618853091
1,3,0.0668200006392875,8235.49435728006
2,1,0.100016720383315,4732.51360360194
2,6,0.110635334135643,6027.58700291877
3,1,0.0668288898235563,8352.34263898722
3,4,0.0729532791901303,15235.8774130708
3,12,0.0674224268449088,12270.8957472079
4,5,0.0386881031450508,18090.1725087434
4,11,0.148758195662957,6591.23497717285
4,3,0.0739432743777396,15803.2182412907
5,4,0.0401153330181545,19190.9708886398
5,6,0.133640151711562,7959.85243947144
5,9,0.171955390557949,16317.6628038607
6,2,0.108579042359514,5910.7387212116
6,5,0.169885155333515,8868.87770437154
6,8,0.212115915653119,11978.6998949001
7,8,0.09894587378054,12533.7230378928
7,18,0.0342638769215571,15371.7046987811
8,16,0.175880543176134,8323.29535922497
8,9,0.25629204237439,6949.13475643008
8,6,0.26431065420615,12770.876878093
8,7,0.099673180550825,12580.0267436719
9,5,0.176195529259384,16509.4359188569
9,8,0.300579800038355,7682.96366621022
9,10,0.0944122626287349,21707.9206772727
10,17,0.273207648055338,8120.5038924271
10,9,0.10341914662689,22733.5227020491
10,11,0.186540208144578,16951.1690259128
10,15,0.236387199652004,23463.3638167728
10,16,0.361035044846335,11308.4911328774
11,4,0.137142950240257,6157.77742549639
11,10,0.21910041329874,18153.9492409023
11,12,0.191680906782672,7718.35257077687
11,14,0.216062192925247,9587.23480321213
12,11,0.229558189327523,8415.32911543416
12,13,0.0506518166514793,14062.7150003366
12,3,0.0673174076113927,11820.4032006952
13,24,0.272447533276421,10843.667569886
13,12,0.050718469119736,14409.1989984812
14,11,0.227097860138162,9759.58092186793
14,15,0.198151535965302,8926.53813803247
14,23,0.164732702523367,8715.00064842349
15,10,0.229115280896225,23144.1525236752
15,14,0.245418316341279,9730.07244142781
15,19,0.0689904449336335,18372.6413614642
15,22,0.140843303349433,17907.7933745345
16,18,0.0539461692997254,16761.0579354747
16,17,0.135438317377208,11117.6617406882
16,10,0.363184500593734,11329.0782839919
16,8,0.180623582818445,8427.9471384169
17,10,0.274691123507674,8141.94984419711
17,16,0.137907126401779,11184.2646752758
17,19,0.124021784736897,9955.16286501758
18,7,0.034252715287586,15325.400993002
18,16,0.0540016800228153,16819.6939311935
18,20,0.0717259988166517,19738.0208760622
19,20,0.151186607427259,8529.74858254778
19,17,0.127272993812526,10043.2117513752
19,15,0.0690233619108272,18380.5977194071
20,18,0.0716367104812712,19650.3531660019
20,19,0.155056537755942,8625.75382684824
20,21,0.155431053223777,7015.49728476712
20,22,0.136235352706316,7280.08190481039
21,20,0.146732533212569,6722.41019339171
21,22,0.0795546125340461,9119.31487545137
21,24,0.190651621968617,10166.4007686533
22,23,0.177926652578534,9131.76556653302
22,21,0.075505935966585,8912.70069451073
22,15,0.148724438867063,18284.1600268893
22,20,0.142337601260342,7481.50653042595
23,14,0.139262859342665,8083.81246368394
23,22,0.197149212526827,9502.94266356276
23,24,0.0677603717382558,8226.56616954679
24,21,0.185926938816027,10079.9278582186
24,13,0.291805358308695,11090.1515680305
24,23,0.0636099634664354,7966.55508183698

Iteration 18
From,To,Travel Time,Flow
1,2,0.100016846772425,4741.4316127945
1,3,0.0668428200980128,8526.14834245892
2,1,0.100021080866315,5014.78625922544
2,6,0.10832175635714,5895.62133031944
3,1,0.0668212930645284,8252.79369602799
3,4,0.0736915208750334,15664.7196163613
3,12,0.0673611549142324,12014.2450590614
4,5,0.0394872052222091,18730.2950463536
4,11,0.143628356351888,6410.57670383159
4,3,0.0731209113789279,15336.4433027435
5,4,0.0394240585903157,18682.0598190267
5,6,0.149540974125612,8395.26231239793
5,9,0.175155093759757,16462.9970854454
6,2,0.113288575893293,6168.97597675038
6,5,0.145896529892832,8301.40340482343
6,8,0.234337634499669,12334.7320811612
7,8,0.100815778738228,12651.7534073035
7,18,0.0342212910274672,15192.7336133507
8,16,0.175791069570806,8321.28291231184
8,9,0.281012601303007,7385.47051197311
8,6,0.246295617229998,12514.2278200176
8,7,0.0998370796356651,12590.3910315554
9,5,0.176177190339183,16508.620765693
9,8,0.278680430480586,7347.52096415063
9,10,0.0994888921782337,22303.3158211786
10,17,0.273085646821822,8118.73259563689
10,9,0.1004515088442,22410.9899536038
10,11,0.197806684828468,17395.9678761893
10,15,0.229562542125924,23164.169640164
10,16,0.348568674675304,11186.8139522355
11,4,0.138929782746016,6230.53561754067
11,10,0.194256367672554,17259.4889757755
11,12,0.207752528787435,8036.40390162919
11,14,0.23530399161773,9882.05785012021
12,11,0.208081734438557,8042.53508922312
12,13,0.0506604648479478,14109.130148032
12,3,0.0673739413280857,12069.1667262482
13,24,0.277452253406624,10909.0058567776
13,12,0.050691141418652,14270.1830028129
14,11,0.220611791615272,9659.40667582154
14,15,0.25525948515581,9874.51705680482
14,23,0.145642715357097,8255.84667938937
15,10,0.236911748525873,23485.8915355391
15,14,0.2100141535567,9148.67279958858
15,19,0.0695783989520682,18513.2261379021
15,22,0.14749048338296,18226.7568965952
16,18,0.0536260072936844,16410.2299689524
16,17,0.139242580486161,11219.8019548507
16,10,0.329214379824622,10989.6518176422
16,8,0.18292564288322,8477.36582324267
17,10,0.274439618449965,8138.32586769409
17,16,0.138605900963877,11202.9016872275
17,19,0.12511217395851,9984.95276527743
18,7,0.034235723771507,15254.0959890987
18,16,0.0536046841326713,16386.0510129132
18,20,0.0715565129556096,19570.5985112918
19,20,0.154911198140883,8622.20580291206
19,17,0.125211227340404,9987.64576971139
19,15,0.0696091660681026,18520.4951594606
20,18,0.0714940339895623,19507.7819310007
20,19,0.15531973352242,8632.16782890454
20,21,0.152186153990501,6910.49251815123
20,22,0.138583389145596,7359.5520822445
21,20,0.145490179795996,6677.28005519863
21,22,0.071979894506445,8720.26003057361
21,24,0.1739258645019,9849.66657117093
22,23,0.215986021567559,9828.76677279306
22,21,0.0707915595334244,8652.43854726024
22,15,0.137001169126329,17715.3655131955
22,20,0.141036269785347,7439.90999089844
23,14,0.166729988558667,8759.03976230694
23,22,0.187902259780398,9329.91181473391
23,24,0.0696391435731817,8336.57597692628
24,21,0.165809557058155,9684.27559153169
24,13,0.282210706828677,10970.0587115584
24,23,0.0697147727618432,8340.91410178469

Iteration 19
From,To,Travel Time,Flow
1,2,0.100014352040088,4555.21335795373
1,3,0.0668256094484326,8309.79457476531
2,1,0.100017459554376,4783.97170563107
2,6,0.106978845824983,5814.76345135463
3,1,0.0668088170322306,8081.03622708797
3,4,0.0731891415148377,15376.815370887
3,12,0.0672410442797852,11457.2298604543
4,5,0.0394807123639698,18725.3525770904
4,11,0.141833268517113,6343.59338533158
4,3,0.0725538737644803,14987.8943936861
